id,title,overview,video,original_language,popularity,release_date,vote_average,vote_count,genres,keywords
399178,Benediction,"Poet Siegfried Sassoon survived the horrors of fighting in the First World War and was decorated for his bravery, but became a vocal critic of the government's continuation of the war when he returned from service. Adored by members of the aristocracy as well as stars of London's literary and stage world, he embarked on affairs with several men as he attempted to come to terms with his homosexuality.",False,en,7.233,2021-12-23,6.6,39,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 2504, 'name': 'world war i'}, {'id': 5565, 'name': 'biography'}, {'id': 5933, 'name': 'poet'}, {'id': 10199, 'name': 'gay interest'}, {'id': 158718, 'name': 'lgbt'}, {'id': 198421, 'name': 'military hospital'}, {'id': 210184, 'name': '1910s'}, {'id': 264384, 'name': 'gay'}, {'id': 316598, 'name': 'gay man'}]"
10874,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",False,en,7.288,1996-02-16,6.6,330,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 2041, 'name': 'island'}, {'id': 4418, 'name': 'pirate gang'}, {'id': 6300, 'name': 'puppet'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 11691, 'name': 'puppetry'}]"
10557,East Is East,"In 1971 Salford fish-and-chip shop owner George Khan expects his family to follow his strict Pakistani Muslim ways. But his children, with an English mother and having been born and brought up in Britain, increasingly see themselves as British and start to reject their father's rules on dress, food, religion, and living in general.",False,en,7.503,1999-05-14,6.6,181,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 187, 'name': 'islam'}, {'id': 458, 'name': 'hippie'}, {'id': 789, 'name': 'muslim'}, {'id': 931, 'name': 'jealousy'}, {'id': 941, 'name': 'tradition'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1228, 'name': '1970s'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1536, 'name': 'religious education'}, {'id': 3131, 'name': 'modern society'}, {'id': 5215, 'name': 'northern england'}, {'id': 5600, 'name': 'daughter'}, {'id': 6150, 'name': 'faith'}, {'id': 6713, 'name': 'integration'}, {'id': 10428, 'name': 'cultural difference'}, {'id': 34117, 'name': 'cult film'}, {'id': 266601, 'name': 'british asian'}]"
1003579,Batman: The Doom That Came to Gotham,"Explorer Bruce Wayne accidentally unleashes an ancient evil, and returns to Gotham after being away for two decades. There, Batman battles Lovecraftian supernatural forces and encounters allies and enemies such as Green Arrow, Ra's al Ghul, Mr. Freeze, Killer Croc, Two-Face and James Gordon.",False,en,166.726,2023-03-10,6.6,91,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 6158, 'name': 'cult'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10770, 'name': 'mad doctor'}, {'id': 15001, 'name': 'demon'}, {'id': 68646, 'name': 'supernatural creature'}, {'id': 157155, 'name': 'explorer'}, {'id': 158456, 'name': 'masked vigilante'}, {'id': 180734, 'name': 'masked superhero'}, {'id': 229863, 'name': 'ancient evil'}, {'id': 244895, 'name': 'magic book'}, {'id': 318330, 'name': 'جماعة'}, {'id': 318331, 'name': 'خارقة'}]"
586461,Swallow,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.",False,en,7.653,2020-01-15,6.6,593,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 3451, 'name': 'housewife'}, {'id': 208591, 'name': 'abortion'}]"
8696,Calendar Girls,Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.,False,en,7.677,2003-09-02,6.6,336,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 392, 'name': 'england'}, {'id': 2863, 'name': 'mannequin'}, {'id': 5215, 'name': 'northern england'}, {'id': 8097, 'name': 'leukemia'}, {'id': 8098, 'name': 'calendar'}, {'id': 9180, 'name': 'yorkshire'}, {'id': 9672, 'name': 'based on true story'}]"
22414,Postcards from the Edge,"Substance-addicted Hollywood actress, Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who still treats her like a child. Despite these and other problems, Suzanne begins to see the funny side of her situation, and also realises that not only do daughters have mothers—mothers do too.",False,en,7.726,1990-09-14,6.6,228,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1803, 'name': 'drug addiction'}, {'id': 10649, 'name': 'drug rehabilitation'}, {'id': 12396, 'name': 'hollywood'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 240315, 'name': 'mother daughter relationship'}]"
876969,Assassin Club,"In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",False,en,208.783,2023-02-24,6.6,64,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 782, 'name': 'assassin'}, {'id': 33705, 'name': 'agent'}, {'id': 232384, 'name': 'killers'}, {'id': 243612, 'name': 'kill'}]"
309299,Experimenter,"Yale University, 1961. Stanley Milgram designs a psychology experiment that still resonates to this day, in which people think they’re delivering painful electric shocks to an affable stranger strapped into a chair in another room. Despite his pleads for mercy, the majority of subjects don’t stop the experiment, administering what they think is a near-fatal electric shock, simply because they’ve been told to do so. With Nazi Adolf Eichmann’s trial airing in living rooms across America, Milgram strikes a nerve in popular culture and the scientific community with his exploration into people’s tendency to comply with authority. Celebrated in some circles, he is also accused of being a deceptive, manipulative monster, but his wife Sasha stands by him through it all.",False,en,8.123,2015-10-16,6.6,409,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 1706, 'name': 'experiment'}, {'id': 2800, 'name': 'psychology'}, {'id': 5565, 'name': 'biography'}, {'id': 9701, 'name': 'controversy'}, {'id': 11687, 'name': 'breaking the fourth wall'}]"
616037,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",False,en,194.906,2022-07-06,6.6,6020,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1595, 'name': 'ex-girlfriend'}, {'id': 1701, 'name': 'hero'}, {'id': 2036, 'name': 'greek mythology'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 173125, 'name': 'shadow'}, {'id': 179101, 'name': 'norse mythology'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 225679, 'name': 'heroes'}, {'id': 230105, 'name': 'norse god'}, {'id': 240145, 'name': 'god of thunder'}, {'id': 262626, 'name': 'colorless'}, {'id': 265839, 'name': 'child abduction'}, {'id': 304843, 'name': 'thor'}, {'id': 317743, 'name': 'nude male lead'}]"
752623,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",False,en,89.299,2022-03-24,6.6,2774,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 179431, 'name': 'duringcreditsstinger'}]"
20723,That Darn Cat!,"A young woman suspects foul play when her cat comes home wearing a wristwatch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",False,en,9.061,1965-12-02,6.6,142,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 977, 'name': 'cat'}, {'id': 1562, 'name': 'hostage'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1969, 'name': 'map'}, {'id': 5923, 'name': 'sister'}, {'id': 10532, 'name': 'suburbia'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 158389, 'name': 'wristwatch'}, {'id': 158390, 'name': 'landlady'}]"
18771,They Were Expendable,"Shortly after Pearl Harbor, a squadron of PT-boat crews in the Philippines must battle the Navy brass between skirmishes with the Japanese. The title says it all about the Navy's attitude towards the PT-boats and their crews.",False,en,9.079,1945-12-07,6.6,95,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3365, 'name': 'pearl harbor'}, {'id': 3588, 'name': 'navy'}, {'id': 6895, 'name': 'philippines'}, {'id': 9525, 'name': 'pacific war'}, {'id': 161246, 'name': 'pacific theater'}, {'id': 207883, 'name': '1940s'}]"
172386,Return to Nim's Island,"Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",False,en,9.809,2013-03-15,6.6,621,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 2041, 'name': 'island'}, {'id': 9935, 'name': 'travel'}, {'id': 18035, 'name': 'family'}, {'id': 235971, 'name': 'family travels'}]"
20539,The Crucible,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,False,en,9.661,1996-11-27,6.6,443,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 616, 'name': 'witch'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 10138, 'name': 'satan'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10541, 'name': 'curse'}, {'id': 33795, 'name': 'salem, massachusetts'}, {'id': 207941, 'name': '17th century'}, {'id': 220165, 'name': 'salem witch trials'}]"
11654,The Hunger,"Miriam promises her lovers the gift of eternal life, but John, her companion for centuries, suddenly discovers that he is getting old minute by minute, so he looks for Dr. Sarah Roberts, a researcher on the mechanisms of aging, and asks her for help.",False,en,9.667,1983-04-29,6.6,459,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]","[{'id': 242, 'name': 'new york city'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 4978, 'name': 'immortality'}, {'id': 10199, 'name': 'gay interest'}, {'id': 190352, 'name': 'premature aging'}, {'id': 191881, 'name': 'research laboratory'}, {'id': 238332, 'name': 'animal research'}]"
574241,Poms,"After moving to a retirement community, loner Martha eventually befriends her fun-loving neighbor, Sheryl, and forms a cheerleading club for young-at-heart seniors, though they face roadblocks along the way.",False,en,9.706,2019-05-09,6.6,185,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 383, 'name': 'poker'}, {'id': 2495, 'name': 'georgia'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 11672, 'name': 'cheerleading'}, {'id': 155939, 'name': 'group of friends'}, {'id': 163484, 'name': 'senior citizen'}, {'id': 163512, 'name': 'retirement community'}, {'id': 163933, 'name': 'next door neighbor'}, {'id': 172274, 'name': 'moving in'}, {'id': 172971, 'name': 'elderly'}, {'id': 234660, 'name': 'single woman'}, {'id': 263346, 'name': 'spirited seniors'}, {'id': 273867, 'name': 'elderly woman'}, {'id': 303983, 'name': 'frustration'}, {'id': 313324, 'name': 'golf cart'}, {'id': 313329, 'name': 'sports activities'}, {'id': 313330, 'name': 'high school cheerleaders'}]"
11285,Cocoon: The Return,"The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to remain on Earth?",False,en,9.75,1988-09-13,6.6,912,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1571, 'name': 'return'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 14729, 'name': 'shape shifting alien'}, {'id': 18011, 'name': 'pregnant woman'}, {'id': 160945, 'name': 'expectant father'}, {'id': 160946, 'name': 'expectant mother'}, {'id': 161534, 'name': 'pregnant wife'}, {'id': 162532, 'name': 'shape shifter'}, {'id': 163481, 'name': 'cocoon'}, {'id': 163484, 'name': 'senior citizen'}, {'id': 163491, 'name': 'human form'}, {'id': 163497, 'name': 'ice cream sundae'}]"
31007,Welcome to the Rileys,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",False,en,9.759,2010-10-29,6.6,357,"[{'id': 18, 'name': 'Drama'}]","[{'id': 549, 'name': 'prostitute'}, {'id': 570, 'name': 'rape'}, {'id': 6593, 'name': 'stripper'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11488, 'name': 'pot smoking'}]"
351044,Welcome to Marwen,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",False,en,9.781,2018-12-21,6.6,1045,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 732, 'name': 'coma'}, {'id': 2367, 'name': 'rehabilitation'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14946, 'name': 'fictional war'}, {'id': 41329, 'name': 'mental illness'}, {'id': 156337, 'name': 'prototype'}, {'id': 187065, 'name': 'toy comes to life'}, {'id': 197927, 'name': 'toy soldier'}, {'id': 204220, 'name': 'toy designer'}, {'id': 215790, 'name': 'animatronic'}, {'id': 229846, 'name': 'delusions'}, {'id': 234765, 'name': 'semi-biographical'}]"
21489,The Odessa File,"After reading the diary of an elderly Jewish man who committed suicide, freelance journalist Peter Miller begins to investigate the alleged sighting of a former SS-Captain who commanded a concentration camp during World War II. Miller eventually finds himself involved with the powerful organisation of former SS members—called ODESSA—as well as with the Israeli secret service. Miller probes deeper and eventually discovers a link between the SS-Captain, ODESSA and his own family.",False,en,9.811,1974-10-17,6.6,156,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 236, 'name': 'suicide'}, {'id': 782, 'name': 'assassin'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 1799, 'name': 'ss (nazi schutzstaffel)'}, {'id': 2652, 'name': 'nazi'}, {'id': 5340, 'name': 'investigation'}, {'id': 9748, 'name': 'revenge'}, {'id': 11134, 'name': 'espionage'}, {'id': 13129, 'name': 'execution'}, {'id': 208540, 'name': 'war criminal'}]"
12524,Titus,"Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.",False,en,9.144,1999-12-25,6.6,230,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 588, 'name': 'rome, italy'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 1522, 'name': 'repayment'}, {'id': 4933, 'name': 'battle for power'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 7156, 'name': 'commander'}, {'id': 9748, 'name': 'revenge'}, {'id': 187056, 'name': 'woman director'}, {'id': 249629, 'name': 'goth'}]"
